Sentence #	Word	Pos	Tag
Sentence 23	paciencia	NC	O
Sentence 23	y	CC	O
Sentence 23	habilidad	NC	O
Sentence 23	,	CM	O
Sentence 23	sin	PREP	O
Sentence 23	la	ART	O
Sentence 23	clásica	ADJ	O
Sentence 23	sesión	NC	O
Sentence 23	de	PREP	O
Sentence 23	fotos	NC	O
Sentence 23	o	CC	O
Sentence 23	el	ART	O
Sentence 23	tuit	NC	O
Sentence 23	medio	ADJ	O
Sentence 23	ingenioso	ADJ	O
Sentence 23	.	FS	O

Sentence 24	En	PREP	O
Sentence 24	conferencia	NC	B-EVT
Sentence 24	de	PREP	I-EVT
Sentence 24	prensa	NC	E-EVT
Sentence 24	,	CM	O
Sentence 24	dijo	VLfin	O
Sentence 24	:	COLON	O
Sentence 24	“	NC	O
Sentence 24	Somos	NC	O
Sentence 24	280	CARD	O
Sentence 24	mil	CARD	O
Sentence 24	militantes	NC	O
Sentence 24	de	PREP	O
Sentence 24	Acción	NC	B-PEX
Sentence 24	Nacional	ADJ	E-PEX
Sentence 24	,	CM	O
Sentence 24	los	ART	O
Sentence 24	que	CQUE	O
Sentence 24	en	PREP	O
Sentence 24	este	DM	O
Sentence 24	semestre	NC	O
Sentence 24	tendremos	VLfin	O
Sentence 24	que	CQUE	O
Sentence 24	definir	VLinf	O
Sentence 24	el	ART	O
Sentence 24	futuro	NC	O
Sentence 24	de	PREP	O
Sentence 24	Acción	NC	B-PEX
Sentence 24	Nacional	NP	E-PEX
Sentence 24	;	SEMICOLON	O
Sentence 24	pero	CCAD	O
Sentence 24	no	NEG	O
Sentence 24	se	SE	O
Sentence 24	trata	VLfin	O
Sentence 24	solamente	ADV	O
Sentence 24	del	PDEL	O
Sentence 24	futuro	NC	O
Sentence 24	del	PDEL	O
Sentence 24	partido	NC	O
Sentence 24	.	FS	O

Sentence 25	Los	ART	O
Sentence 25	214	CARD	O
Sentence 25	mil	CARD	O
Sentence 25	votos	NC	O
Sentence 25	que	CQUE	O
Sentence 25	la	ART	O
Sentence 25	coalición	NC	O
Sentence 25	Juntos	NC	B-PEX
Sentence 25	Haremos	ADJ	I-PEX
Sentence 25	Historia	ADJ	E-PEX
Sentence 25	obtuvo	VLfin	O
Sentence 25	de	PREP	O
Sentence 25	esta	DM	O
Sentence 25	región	NC	O
Sentence 25	Yaqui	NP	B-LOC
Sentence 25	Mayo	NP	E-LOC
Sentence 25	,	CM	O
Sentence 25	superan	VLfin	O
Sentence 25	a	PREP	O
Sentence 25	los	ART	O
Sentence 25	sufragios	NC	O
Sentence 25	que	CQUE	O
Sentence 25	José	NP	B-PER
Sentence 25	Antonio	NP	I-PER
Sentence 25	Mead	NP	E-PER
Sentence 25	y	CC	O
Sentence 25	Ricardo	NP	B-PER
Sentence 25	Anaya	NP	E-PER
Sentence 25	consiguieron	VLfin	O
Sentence 25	en	PREP	O
Sentence 25	toda	QU	O
Sentence 25	la	ART	O
Sentence 25	entidad	NC	O
Sentence 25	.	FS	O

Sentence 26	E	ALFS	O
Sentence 26	l	ALFS	O
Sentence 26	ministro	VLfin	B-TIT
Sentence 26	presidente	NC	I-TIT
Sentence 26	de	PREP	I-TIT
Sentence 26	la	ART	I-TIT
Sentence 26	Suprema	NC	I-TIT
Sentence 26	Corte	NC	I-TIT
Sentence 26	de	PREP	I-TIT
Sentence 26	Justicia	NC	I-TIT
Sentence 26	de	PREP	I-TIT
Sentence 26	la	ART	I-TIT
Sentence 26	Nación	NP	E-TIT
Sentence 26	(	LP	O
Sentence 26	SCJN	NP	S-ORG
Sentence 26	)	RP	O
Sentence 26	,	CM	O
Sentence 26	Luis	NP	B-PER
Sentence 26	María	NP	I-PER
Sentence 26	Aguilar	NP	I-PER
Sentence 26	Morales	NP	E-PER
Sentence 26	,	CM	O
Sentence 26	aseguró	VLfin	O
Sentence 26	que	CQUE	O
Sentence 26	las	ART	O
Sentence 26	remuneraciones	NC	O
Sentence 26	y	CC	O
Sentence 26	pensiones	NC	O
Sentence 26	de	PREP	O
Sentence 26	los	ART	O
Sentence 26	miembros	NC	O
Sentence 26	del	PDEL	O
Sentence 26	Poder	NP	B-ORG
Sentence 26	Judicial	NC	I-ORG
Sentence 26	de	PREP	I-ORG
Sentence 26	la	ART	I-ORG
Sentence 26	Federación	NP	E-ORG
Sentence 26	no	NEG	O
Sentence 26	son	VSfin	O
Sentence 26	privilegios	NC	O
Sentence 26	,	CM	O
Sentence 26	sino	CCAD	O
Sentence 26	condiciones	NC	O
Sentence 26	que	CQUE	O
Sentence 26	garantizan	VLfin	O
Sentence 26	la	ART	O
Sentence 26	autonomía	ADJ	O
Sentence 26	e	CC	O
Sentence 26	independencia	NC	O
Sentence 26	de	PREP	O
Sentence 26	los	ART	O
Sentence 26	magistrados	NC	O
Sentence 26	y	CC	O
Sentence 26	jueces	NC	O
Sentence 26	.	FS	O

Sentence 27	Indicó	VLfin	O
Sentence 27	,	CM	O
Sentence 27	que	CQUE	O
Sentence 27	estos	DM	O
Sentence 27	recursos	NC	O
Sentence 27	deben	VMfin	O
Sentence 27	ser	VSinf	O
Sentence 27	destinados	VLadj	O
Sentence 27	directamente	ADV	O
Sentence 27	a	PREP	O
Sentence 27	programa	NC	O
Sentence 27	de	PREP	O
Sentence 27	desarrollo	NC	O
Sentence 27	social	ADJ	O
Sentence 27	,	CM	O
Sentence 27	programas	NC	O
Sentence 27	para	CSUBI	O
Sentence 27	combatir	VLinf	O
Sentence 27	la	ART	O
Sentence 27	pobreza	NC	O
Sentence 27	,	CM	O
Sentence 27	y	CC	O
Sentence 27	que	CQUE	O
Sentence 27	con	PREP	O
Sentence 27	esto	DM	O
Sentence 27	se	SE	O
Sentence 27	lograría	VLfin	O
Sentence 27	cumplir	VLinf	O
Sentence 27	con	PREP	O
Sentence 27	la	ART	O
Sentence 27	palabra	NC	O
Sentence 27	empeñada	VLadj	O
Sentence 27	.	FS	O

Sentence 28	Luego	ADV	O
Sentence 28	se	SE	O
Sentence 28	trasladará	VLfin	O
Sentence 28	a	PREP	O
Sentence 28	la	ART	O
Sentence 28	Colonia	NP	B-GPE
Sentence 28	Roma	NP	E-GPE
Sentence 28	para	CSUBI	O
Sentence 28	reunirse	VCLIinf	O
Sentence 28	con	PREP	O
Sentence 28	López	NC	B-PER
Sentence 28	Obrador	NC	E-PER
Sentence 28	y	CC	O
Sentence 28	miembros	NC	O
Sentence 28	de	PREP	O
Sentence 28	su	PPO	O
Sentence 28	próximo	ADJ	O
Sentence 28	Gabinete	NC	O
Sentence 28	,	CM	O
Sentence 28	como	CSUBX	O
Sentence 28	Marcelo	NP	B-PER
Sentence 28	Ebrard	ADJ	E-PER
Sentence 28	,	CM	O
Sentence 28	propuesto	VLadj	O
Sentence 28	para	PREP	O
Sentence 28	la	ART	O
Sentence 28	Cancillería	NP	S-ORG
Sentence 28	.	FS	O

Sentence 29	Recomendaciones	NC	O
Sentence 29	Noticias	ADJ	O
Sentence 29	del	PDEL	O
Sentence 29	día	ADJ	O
Sentence 29	Dos	CARD	O
Sentence 29	envíos	NC	O
Sentence 29	de	PREP	O
Sentence 29	lunes	NC	B-TIM
Sentence 29	a	PREP	I-TIM
Sentence 29	viernes	NC	E-TIM
Sentence 29	con	PREP	O
Sentence 29	las	ART	O
Sentence 29	noticias	VLfin	O
Sentence 29	más	NC	O
Sentence 29	importantes	ADJ	O
Sentence 29	.	FS	O

Sentence 30	Preocupante	ADJ	O
Sentence 30	esa	DM	O
Sentence 30	comodina	ADJ	O
Sentence 30	actitud	NC	O
Sentence 30	de	PREP	O
Sentence 30	una	ART	O
Sentence 30	sociedad	NC	O
Sentence 30	que	CQUE	O
Sentence 30	parece	VLfin	O
Sentence 30	estar	VEinf	O
Sentence 30	dispuesta	VLadj	O
Sentence 30	a	PREP	O
Sentence 30	tragarse	VCLIinf	O
Sentence 30	todo	QU	O
Sentence 30	lo	ART	O
Sentence 30	que	CQUE	O
Sentence 30	nos	PPX	O
Sentence 30	dan	VLfin	O
Sentence 30	los	ART	O
Sentence 30	gobiernos	NC	O
Sentence 30	y	CC	O
Sentence 30	sus	PPO	O
Sentence 30	medios	NC	O
Sentence 30	de	PREP	O
Sentence 30	comunicación	NC	O
Sentence 30	aliados	VLadj	O
Sentence 30	.	FS	O

Sentence 31	Más	NP	O
Sentence 31	noticias	VLfin	O

Sentence 32	Todos	QU	O
Sentence 32	los	ART	O
Sentence 32	días	NC	O
Sentence 32	levántense	VLfin	O
Sentence 32	pensando	VLger	O
Sentence 32	en	PREP	O
Sentence 32	eso	DM	O
Sentence 32	:	COLON	O
Sentence 32	en	PREP	O
Sentence 32	la	ART	O
Sentence 32	gente	NC	O
Sentence 32	,	CM	O
Sentence 32	convicciones	NC	O
Sentence 32	y	CC	O
Sentence 32	principios	NC	O
Sentence 32	que	CQUE	O
Sentence 32	es	VSfin	O
Sentence 32	lo	ART	O
Sentence 32	que	CQUE	O
Sentence 32	importa	VLfin	O
Sentence 32	más	NC	O
Sentence 32	y	CC	O
Sentence 32	,	CM	O
Sentence 32	no	NEG	O
Sentence 32	se	SE	O
Sentence 32	dejen	VLfin	O
Sentence 32	rodear	VLinf	O
Sentence 32	por	PREP	O
Sentence 32	lambiscones	NC	O
Sentence 32	’	NC	O
Sentence 32	.	FS	O

Sentence 33	Más	NP	O
Sentence 33	recientemente	ADV	O
Sentence 33	,	CM	O
Sentence 33	a	PREP	O
Sentence 33	Rosario	NP	B-PER
Sentence 33	Robles	NP	I-PER
Sentence 33	Berlanga	NP	E-PER
Sentence 33	,	CM	O
Sentence 33	titular	NC	B-TIT
Sentence 33	de	PREP	I-TIT
Sentence 33	SEDATU	NC	E-TIT
Sentence 33	,	CM	O
Sentence 33	se	SE	O
Sentence 33	le	PPC	O
Sentence 33	relacionó	VLfin	O
Sentence 33	con	PREP	O
Sentence 33	desvío	NC	O
Sentence 33	de	PREP	O
Sentence 33	recursos	NC	O
Sentence 33	públicos	ADJ	O
Sentence 33	federales	ADJ	O
Sentence 33	con	PREP	O
Sentence 33	fines	NC	O
Sentence 33	proselitistas	ADJ	O
Sentence 33	,	CM	O
Sentence 33	asunto	NC	O
Sentence 33	en	PREP	O
Sentence 33	el	ART	O
Sentence 33	que	CQUE	O
Sentence 33	la	ART	O
Sentence 33	Delegación	NP	B-ORG
Sentence 33	Estado	NC	I-ORG
Sentence 33	de	PREP	I-ORG
Sentence 33	México	NC	E-ORG
Sentence 33	de	PREP	O
Sentence 33	esa	DM	O
Sentence 33	dependencia	NC	O
Sentence 33	federal	ADJ	O
Sentence 33	era	VSfin	O
Sentence 33	una	ART	O
Sentence 33	de	PREP	O
Sentence 33	las	ART	O
Sentence 33	acusadas	VLadj	O
Sentence 33	como	CSUBX	O
Sentence 33	intermediaria	ADJ	O
Sentence 33	.	FS	O

Sentence 34	El	ART	O
Sentence 34	Partido	NC	B-PEX
Sentence 34	de	PREP	I-PEX
Sentence 34	la	ART	I-PEX
Sentence 34	Revolución	NC	I-PEX
Sentence 34	Democrática	ADJ	E-PEX
Sentence 34	asume	VLfin	O
Sentence 34	el	ART	O
Sentence 34	resultado	NC	O
Sentence 34	electoral	ADJ	O
Sentence 34	expresado	VLadj	O
Sentence 34	en	PREP	O
Sentence 34	las	ART	O
Sentence 34	urnas	NC	O
Sentence 34	,	CM	O
Sentence 34	deseando	VLger	O
Sentence 34	éxito	NC	O
Sentence 34	a	PREP	O
Sentence 34	la	ART	O
Sentence 34	nueva	ADJ	O
Sentence 34	administración	NC	O
Sentence 34	federal	ADJ	O
Sentence 34	.	FS	O

Sentence 35	Donald	NP	B-PER
Sentence 35	J.	ALFS	I-PER
Sentence 35	Trump	FS	E-PER
Sentence 35	(	NC	O
Sentence 35	@	LP	O
Sentence 35	realDonaldTrump	SYM	S-ADD
Sentence 35	)	NC	O
Sentence 35	Las	RP	O
Sentence 35	revelaciones	ART	O
Sentence 35	respecto	NC	O
Sentence 35	a	NC	O
Sentence 35	lo	PREP	O
Sentence 35	que	ART	O
Sentence 35	ocurre	CQUE	O
Sentence 35	en	VLfin	O
Sentence 35	Yongbyon	PREP	S-GPE
Sentence 35	no	NP	O
Sentence 35	son	NEG	O
Sentence 35	en	VSfin	O
Sentence 35	sí	PREP	O
Sentence 35	motivo	NC	O
Sentence 35	de	NC	O
Sentence 35	preocupación	PREP	O
Sentence 35	.	NC	O

Sentence 36	Foto	NC	O
Sentence 36	:	COLON	O
Sentence 36	Archivo	NC	B-ORG
Sentence 36	Reforma	NC	E-ORG
Sentence 36	.	FS	O

Sentence 37	Foto	NC	O
Sentence 37	Cuartoscuro	NP	S-ORG
Sentence 37	Archivo	VLfin	O
Sentence 37	12	CARD	B-DAT
Sentence 37	julio	NC	E-DAT
Sentence 37	,	CM	O
Sentence 37	2018	CARD	S-DAT
Sentence 37	Elección	NP	B-EVT
Sentence 37	2018	CARD	E-EVT
Sentence 37	La	ART	O
Sentence 37	Jornada	NP	B-ORG
Sentence 37	San	NP	I-ORG
Sentence 37	Luis	NP	E-ORG
Sentence 37	TV	ACRNM	O
Sentence 37	Lo	ART	O
Sentence 37	más	NC	O
Sentence 37	leído	NC	O
Sentence 37	Archivo	ADJ	O
Sentence 37	de	PREP	O
Sentence 37	noticias	VLfin	O
Sentence 37	julio	NC	B-DAT
Sentence 37	2018	CODE	E-DAT
Sentence 37	L	ALFS	O
Sentence 37	M	ALFS	O
Sentence 37	X	ALFS	O
Sentence 37	J	ALFS	O
Sentence 37	V	ALFS	O
Sentence 37	S	ALFS	O
Sentence 37	D	ALFS	O
Sentence 37	13	CARD	O
Sentence 37	14	CARD	O
Sentence 37	15	CARD	O
Sentence 37	16	CARD	O
Sentence 37	17	CARD	O
Sentence 37	18	CARD	O
Sentence 37	19	CARD	O
Sentence 37	20	CARD	O
Sentence 37	21	CARD	O
Sentence 37	22	CARD	O
Sentence 37	23	CARD	O
Sentence 37	24	CARD	O
Sentence 37	25	CARD	O
Sentence 37	26	CARD	O
Sentence 37	27	CARD	O
Sentence 37	28	CARD	O
Sentence 37	29	CARD	O
Sentence 37	30	CARD	O
Sentence 37	31	CARD	O
Sentence 37	Directora	NC	B-TIT
Sentence 37	General	NC	E-TIT
Sentence 37	:	COLON	O
Sentence 37	Carmen	NP	B-PER
Sentence 37	Lira	NP	I-PER
Sentence 37	Saade	NP	E-PER
Sentence 37	Director	NC	B-TIT
Sentence 37	y	CC	I-TIT
Sentence 37	Gerente	ADJ	I-TIT
Sentence 37	General	NC	E-TIT
Sentence 37	:	COLON	O
Sentence 37	Julio	NC	B-PER
Sentence 37	Hernández	NP	I-PER
Sentence 37	López	NP	E-PER
Sentence 37	Desarrollo	VLfin	B-ORG
Sentence 37	Regional	NC	I-ORG
Sentence 37	de	PREP	I-ORG
Sentence 37	Medios	NC	E-ORG
Sentence 37	,	CM	O
Sentence 37	S.A.	NC	O
Sentence 37	de	PREP	O
Sentence 37	C.V	ACRNM	O
Sentence 37	García	NP	B-ADD
Sentence 37	Diego	NP	I-ADD
Sentence 37	N	ALFS	I-ADD
Sentence 37	193	CARD	I-ADD
Sentence 37	Col.	NC	I-ADD
Sentence 37	Los	FS	I-ADD
Sentence 37	Ángeles	ART	E-ADD
Sentence 37	,	NC	O
Sentence 37	San	CM	B-GPE
Sentence 37	Luis	NP	I-GPE
Sentence 37	Potosí	NP	E-GPE
Sentence 37	,	NP	O
Sentence 37	S.L.P	CM	S-GPE
Sentence 37	.	NP	O

Sentence 38	“	NC	O
Sentence 38	Lo	ART	O
Sentence 38	primero	NC	O
Sentence 38	que	CQUE	O
Sentence 38	hice	VLfin	O
Sentence 38	(	LP	O
Sentence 38	después	NP	O
Sentence 38	del	PDEL	O
Sentence 38	1	CARD	B-DAT
Sentence 38	de	PREP	I-DAT
Sentence 38	julio	NC	E-DAT
Sentence 38	)	RP	O
Sentence 38	fue	VSfin	O
Sentence 38	llamar	VLinf	O
Sentence 38	a	PREP	O
Sentence 38	los	ART	O
Sentence 38	candidatos	NC	O
Sentence 38	del	PDEL	O
Sentence 38	PRI	NP	S-PEX
Sentence 38	,	CM	O
Sentence 38	Enrique	NP	B-PER
Sentence 38	Doger	NP	E-PER
Sentence 38	,	CM	O
Sentence 38	y	CC	O
Sentence 38	del	PDEL	O
Sentence 38	Verde	ADJ	S-PEX
Sentence 38	,	CM	O
Sentence 38	Michel	NP	B-PER
Sentence 38	Chaín	NP	E-PER
Sentence 38	,	CM	O
Sentence 38	porque	CSUBX	O
Sentence 38	estoy	VEfin	O
Sentence 38	convencida	VLadj	O
Sentence 38	que	CQUE	O
Sentence 38	necesitamos	VLfin	O
Sentence 38	trabajar	VLinf	O
Sentence 38	en	PREP	O
Sentence 38	unidad	NC	O
Sentence 38	(	LP	O
Sentence 38	)	RP	O
Sentence 38	Y	CC	O
Sentence 38	yo	PPX	O
Sentence 38	estaría	VLfin	O
Sentence 38	en	PREP	O
Sentence 38	la	ART	O
Sentence 38	mejor	ADJ	O
Sentence 38	disposición	NC	O
Sentence 38	de	PREP	O
Sentence 38	hacerle	VCLIinf	O
Sentence 38	una	ART	O
Sentence 38	llamada	NC	O
Sentence 38	también	VLadj	O
Sentence 38	a	PREP	O
Sentence 38	Luis	NP	B-PER
Sentence 38	Miguel	NP	I-PER
Sentence 38	Barbosa	NP	E-PER
Sentence 38	porque	CSUBX	O
Sentence 38	no	NEG	O
Sentence 38	dudo	VLfin	O
Sentence 38	que	CQUE	O
Sentence 38	la	ART	O
Sentence 38	plataforma	NC	O
Sentence 38	de	PREP	O
Sentence 38	Morena	NC	S-PEX
Sentence 38	tiene	VLfin	O
Sentence 38	propuestas	NC	O
Sentence 38	valiosas	ADJ	O
Sentence 38	,	CM	O
Sentence 38	siempre	ADV	O
Sentence 38	y	CC	O
Sentence 38	cuando	CSUBX	O
Sentence 38	él	NC	O
Sentence 38	acepte	VLfin	O
Sentence 38	que	CQUE	O
Sentence 38	perdió	VLfin	O
Sentence 38	”	NC	O
Sentence 38	,	CM	O
Sentence 38	expuso	VLfin	O
Sentence 38	la	ART	O
Sentence 38	gobernadora	NC	B-TIT
Sentence 38	electa	ADJ	E-TIT
Sentence 38	.	FS	O

Sentence 39	PRD	NC	S-PEX
Sentence 39	(	LP	O
Sentence 39	@	SYM	O
Sentence 39	PRDMexico	NP	S-ADD
Sentence 39	)	RP	O
Sentence 39	Expuso	VLfin	O
Sentence 39	que	CQUE	O
Sentence 39	el	ART	O
Sentence 39	PRD	NC	S-PEX
Sentence 39	ratifica	VLfin	O
Sentence 39	su	PPO	O
Sentence 39	compromiso	NC	O
Sentence 39	de	CSUBI	O
Sentence 39	respetar	VLinf	O
Sentence 39	el	ART	O
Sentence 39	Estado	NC	O
Sentence 39	de	PREP	O
Sentence 39	Derecho	NC	O
Sentence 39	y	CC	O
Sentence 39	las	ART	O
Sentence 39	instituciones	NC	O
Sentence 39	democráticas	ADJ	O
Sentence 39	de	PREP	O
Sentence 39	la	ART	O
Sentence 39	República	NC	S-ORG
Sentence 39	.	FS	O

Sentence 40	De	PREP	O
Sentence 40	igual	ADJ	O
Sentence 40	manera	NC	O
Sentence 40	,	CM	O
Sentence 40	Mike	NP	B-PER
Sentence 40	Pompeo	NP	E-PER
Sentence 40	explicó	VLfin	O
Sentence 40	que	CQUE	O
Sentence 40	se	SE	O
Sentence 40	seguirá	VLfin	O
Sentence 40	trabajando	VLger	O
Sentence 40	en	PREP	O
Sentence 40	conjunto	NC	O
Sentence 40	para	CSUBI	O
Sentence 40	desarticular	VLinf	O
Sentence 40	las	ART	O
Sentence 40	organizaciones	NC	O
Sentence 40	delictivas	ADJ	O
Sentence 40	trasnacionales	ADJ	O
Sentence 40	que	CQUE	O
Sentence 40	trafican	VLfin	O
Sentence 40	drogas	VLfin	O
Sentence 40	,	CM	O
Sentence 40	armas	NC	O
Sentence 40	y	CC	O
Sentence 40	seres	NC	O
Sentence 40	humanos	ADJ	O
Sentence 40	,	CM	O
Sentence 40	en	PREP	O
Sentence 40	ambas	QU	O
Sentence 40	direcciones	NC	O
Sentence 40	.	FS	O

Sentence 41	Más	NP	O
Sentence 41	noticias	VLfin	O
Sentence 41	No	NEG	O
Sentence 41	hay	VHfin	O
Sentence 41	voluntad	NC	O
Sentence 41	para	CSUBI	O
Sentence 41	tratar	VLinf	O
Sentence 41	el	ART	O
Sentence 41	problema	NC	O
Sentence 41	ambiental	ADJ	O
Sentence 41	señalan	VLfin	O
Sentence 41	Se	SE	O
Sentence 41	echan	VLfin	O
Sentence 41	la	ART	O
Sentence 41	bolita	NC	O
Sentence 41	unos	ART	O
Sentence 41	a	PREP	O
Sentence 41	otros	QU	O
Sentence 41	Junto	NC	O
Sentence 41	a	PREP	O
Sentence 41	la	ART	O
Sentence 41	emocionada	VLadj	O
Sentence 41	cumpleañera	NC	O
Sentence 41	estuvieron	VEfin	O
Sentence 41	sus	PPO	O
Sentence 41	papás	NC	O
Sentence 41	.	FS	O

Sentence 42	Así	NP	O
Sentence 42	es	VSfin	O
Sentence 42	que	CQUE	O
Sentence 42	a	PREP	O
Sentence 42	otros	QU	O
Sentence 42	perros	NC	O
Sentence 42	con	PREP	O
Sentence 42	ese	DM	O
Sentence 42	hueso	NC	O
Sentence 42	.	FS	O

Sentence 43	miércoles	NC	B-DAT
Sentence 43	11	CARD	I-DAT
Sentence 43	de	PREP	I-DAT
Sentence 43	julio	NC	I-DAT
Sentence 43	de	PREP	I-DAT
Sentence 43	2018	CARD	E-DAT
Sentence 43	Seguridad	NC	O
Sentence 43	de	PREP	O
Sentence 43	Mike	NP	B-PER
Sentence 43	Pompeo	NP	E-PER
Sentence 43	es	VSfin	O
Sentence 43	responsabilidad	NC	O
Sentence 43	del	PDEL	O
Sentence 43	actual	ADJ	O
Sentence 43	gobierno	NC	O
Sentence 43	:	COLON	O
Sentence 43	Durazo	NC	S-PER
Sentence 43	El	ART	O
Sentence 43	Secretario	NP	B-TIT
Sentence 43	de	PREP	I-TIT
Sentence 43	Estado	NC	I-TIT
Sentence 43	de	PREP	I-TIT
Sentence 43	EU	NC	E-TIT
Sentence 43	se	SE	O
Sentence 43	reunirá	VLfin	O
Sentence 43	con	PREP	O
Sentence 43	el	ART	O
Sentence 43	virtual	ADJ	B-TIT
Sentence 43	Presidente	NC	I-TIT
Sentence 43	de	PREP	I-TIT
Sentence 43	México	NP	E-TIT
Sentence 43	,	CM	O
Sentence 43	Andrés	NP	B-PER
Sentence 43	Manuel	NP	I-PER
Sentence 43	López	NP	I-PER
Sentence 43	Obrador	NP	E-PER
Sentence 43	Foto	NP	O
Sentence 43	Cuartoscuro	NP	S-ORG
Sentence 43	Gabriel	NP	B-PER
Sentence 43	Xantomila	NP	E-PER
Sentence 43	Alfonso	NP	B-PER
Sentence 43	Durazo	NC	I-PER
Sentence 43	Montaño	ADJ	E-PER
Sentence 43	,	CM	O
Sentence 43	futuro	NC	B-TIT
Sentence 43	secretario	ADJ	I-TIT
Sentence 43	de	PREP	I-TIT
Sentence 43	Seguridad	NC	I-TIT
Sentence 43	Pública	NP	E-TIT
Sentence 43	en	PREP	O
Sentence 43	el	ART	O
Sentence 43	próximo	ADJ	O
Sentence 43	gobierno	NC	O
Sentence 43	federal	ADJ	O
Sentence 43	,	CM	O
Sentence 43	adelantó	VLfin	O
Sentence 43	que	CQUE	O
Sentence 43	es	VSfin	O
Sentence 43	responsabilidad	NC	O
Sentence 43	del	PDEL	O
Sentence 43	gobierno	NC	O
Sentence 43	federal	ADJ	O
Sentence 43	actual	ADJ	O
Sentence 43	la	ART	O
Sentence 43	seguridad	NC	O
Sentence 43	para	PREP	O
Sentence 43	los	ART	O
Sentence 43	funcionarios	NC	O
Sentence 43	estadounidenses	ADJ	S-DEM
Sentence 43	que	CQUE	O
Sentence 43	visitarán	VLfin	O
Sentence 43	México	NP	S-GPE
Sentence 43	.	FS	O

Sentence 44	La	ART	O
Sentence 44	marca	NC	O
Sentence 44	AMLOve	VLfin	O
Sentence 44	,	CM	O
Sentence 44	de	PREP	O
Sentence 44	Andrés	NC	B-PER
Sentence 44	Manuel	NP	I-PER
Sentence 44	López	NP	I-PER
Sentence 44	Obrador	NP	E-PER
Sentence 44	,	CM	O
Sentence 44	despierta	VLfin	O
Sentence 44	adoración	ADV	O
Sentence 44	entre	PREP	O
Sentence 44	ciudadanos	NC	O
Sentence 44	pero	CCAD	O
Sentence 44	recelo	NC	O
Sentence 44	entre	PREP	O
Sentence 44	expertos	NC	O
Sentence 44	en	PREP	O
Sentence 44	seguridad	NC	O
Sentence 44	.	FS	O

Sentence 45	Encuentro	VLfin	B-PEX
Sentence 45	Social	PE	E-PEX
Sentence 45	va	VLfin	O
Sentence 45	a	PREP	O
Sentence 45	tener	VLinf	O
Sentence 45	grupo	NC	O
Sentence 45	parlamentario	ADJ	O
Sentence 45	.	FS	O

Sentence 46	En	PREP	O
Sentence 46	conferencia	NC	B-EVT
Sentence 46	de	PREP	I-EVT
Sentence 46	prensa	NC	E-EVT
Sentence 46	,	CM	O
Sentence 46	el	ART	O
Sentence 46	líder	NC	B-TIT
Sentence 46	del	PDEL	I-TIT
Sentence 46	sector	NC	I-TIT
Sentence 46	patronal	ADJ	E-TIT
Sentence 46	se	SE	O
Sentence 46	congratuló	VLfin	O
Sentence 46	porque	CSUBX	O
Sentence 46	la	ART	O
Sentence 46	propuesta	NC	O
Sentence 46	sea	VSfin	O
Sentence 46	respaldada	VLadj	O
Sentence 46	por	PREP	O
Sentence 46	López	NC	B-PER
Sentence 46	Obrador	ADJ	E-PER
Sentence 46	,	CM	O
Sentence 46	como	CSUBX	O
Sentence 46	lo	PPC	O
Sentence 46	manifestó	VLfin	O
Sentence 46	durante	PREP	O
Sentence 46	su	PPO	O
Sentence 46	campaña	ADJ	B-EVT
Sentence 46	rumbo	NC	I-EVT
Sentence 46	a	PREP	I-EVT
Sentence 46	la	ART	I-EVT
Sentence 46	Presidencia	NC	I-EVT
Sentence 46	de	PREP	I-EVT
Sentence 46	la	ART	I-EVT
Sentence 46	República	NC	E-EVT
Sentence 46	.	FS	O

Sentence 47	De	PREP	O
Sentence 47	acuerdo	NC	O
Sentence 47	con	PREP	O
Sentence 47	el	ART	O
Sentence 47	manual	NC	O
Sentence 47	de	PREP	O
Sentence 47	percepciones	NC	O
Sentence 47	del	PDEL	O
Sentence 47	Poder	NP	B-ORG
Sentence 47	Judicial	NC	I-ORG
Sentence 47	de	PREP	I-ORG
Sentence 47	la	ART	I-ORG
Sentence 47	Federación	NP	E-ORG
Sentence 47	,	CM	O
Sentence 47	un	ART	O
Sentence 47	ministro	NC	S-TIT
Sentence 47	puede	VMfin	O
Sentence 47	alcanzar	VLinf	O
Sentence 47	un	ART	O
Sentence 47	salario	NC	O
Sentence 47	neto	ADJ	O
Sentence 47	mensual	ADJ	O
Sentence 47	de	PREP	O
Sentence 47	269	CARD	B-MNY
Sentence 47	mil	CARD	I-MNY
Sentence 47	215	CARD	I-MNY
Sentence 47	pesos	NC	E-MNY
Sentence 47	,	CM	O
Sentence 47	más	NC	O
Sentence 47	prestaciones	NC	O
Sentence 47	y	CC	O
Sentence 47	estímulos	NC	O
Sentence 47	,	CM	O
Sentence 47	como	CSUBX	O
Sentence 47	un	ART	O
Sentence 47	pago	NC	O
Sentence 47	por	PREP	O
Sentence 47	riesgo	NC	O
Sentence 47	anual	ADJ	O
Sentence 47	de	PREP	O
Sentence 47	554	CARD	B-MNY
Sentence 47	mil	CARD	I-MNY
Sentence 47	595	CARD	I-MNY
Sentence 47	pesos	NC	E-MNY
Sentence 47	,	CM	O
Sentence 47	por	PREP	O
Sentence 47	la	ART	O
Sentence 47	complejidad	NC	O
Sentence 47	de	PREP	O
Sentence 47	sus	PPO	O
